"time","kokonaiskulutus","pientuotanto","tehoreservi","tuulivoima","vesivoima","ydinvoima","yhteistuotanto_kaukolämpö","yhteistuotanto_teollisuus","vienti","kokonaistuotanto"
"2023-04-05 18:00:00",9364.7,71,0.1,1626.5,1662,4381.5,1039,1211.5,NA,NA
"2023-04-05 19:00:00",9569.9,71,0.1,2043.5,1481.2,4384.4,979.49,1222,NA,NA
"2023-04-05 20:00:00",9399.8,75,0.1,2218.5,1380.7,4387.3,942,1236.7,NA,NA
"2023-04-05 21:00:00",9050.9,75,0.1,1959.5,1336.3,4387.1,951.17,1206.7,NA,NA
"2023-04-05 22:00:00",8913.6,79,0.1,1710.5,1437.8,4382.5,955.34,1208.8,NA,NA
"2023-04-05 23:00:00",8682.6,85,0.1,1663,1390.4,4379,992,1232.2,NA,NA
"2023-04-06",8756,93,0.1,1558.5,1430.2,4381.8,1002.2,1239.8,NA,NA
"2023-04-06 01:00:00",8972.8,97,0.1,1273,1444.6,4389.6,1011,1250,NA,NA
"2023-04-06 02:00:00",9194.5,101,0.1,1012,1634.3,4355.5,1023.8,1267,NA,NA
"2023-04-06 03:00:00",9786.6,101,0.1,872,1799.7,4342,1079.8,1299.7,NA,NA
"2023-04-06 04:00:00",10057,76,0.1,805,2062,4344.3,1094.5,1292.5,NA,NA
"2023-04-06 05:00:00",10149,70,0.1,761,2294,4344.3,1113.3,1286.5,NA,NA
"2023-04-06 06:00:00",9999,70,0.1,553.51,2337.5,4041.5,1082,1259.8,NA,NA
"2023-04-06 07:00:00",9903.7,67,0.1,278.99,2115.9,4031.8,1044,1361.8,NA,NA
"2023-04-06 08:00:00",9758.5,64,0.1,481.94,1868.8,4030.5,1006.3,1272,NA,NA
"2023-04-06 09:00:00",9616.7,62,0.1,674,1738.5,4032.7,971.34,1248.8,NA,NA
"2023-04-06 10:00:00",9391,60,0.1,673.52,1676.6,4033.5,936.49,1265,NA,NA
"2023-04-06 11:00:00",9183.8,59,0.1,608,1659.6,4032,915.66,1225.2,NA,NA
"2023-04-06 12:00:00",9198.2,57,0.1,567.5,1491.2,4033.3,883.34,1192.3,NA,NA
"2023-04-06 13:00:00",9127.2,59,0.1,543.99,1808.1,4035,859.83,1165.7,NA,NA
"2023-04-06 14:00:00",9200,59,0.1,672.99,1903,4030.5,871.67,1164.7,NA,NA
"2023-04-06 15:00:00",9209,59,0.1,820.05,2148,4042.8,888.66,1172.8,NA,NA
"2023-04-06 16:00:00",9244.3,63,0.1,1441.5,2143.3,4034,911.33,1221.8,NA,NA
"2023-04-06 17:00:00",9455,67,0.1,2330,1884.2,4030,953.34,1258.3,NA,NA
"2023-04-06 18:00:00",9293.1,69,0.1,3396.5,1623.2,4034.8,971.83,1238.3,NA,NA
"2023-04-06 19:00:00",9409.3,71,0.1,3966,1556.5,4031,957,1276.8,NA,NA
"2023-04-06 20:00:00",9102,73,0.1,4298.5,1290.7,4029.7,740.01,1269.2,NA,NA
"2023-04-06 21:00:00",8857.7,75,0.1,4064,1053.7,4033.5,746.83,1254.3,NA,NA
"2023-04-06 22:00:00",8633.1,75,0.1,3874,1063.5,4035.3,761,1187.3,NA,NA
"2023-04-06 23:00:00",8588.9,80,0.1,3768,1054,4036.8,753.34,1172,NA,NA
"2023-04-07",8443.9,86,0.1,3796,1081.7,4037.8,748,1181.2,NA,NA
"2023-04-07 01:00:00",8557.4,91,0.1,3608,1129.8,4031.5,739,1167.5,NA,NA
"2023-04-07 02:00:00",8645.9,95,0.1,3423.5,1147.1,4038,740,1180.3,NA,NA
"2023-04-07 03:00:00",8781.2,97,0.1,3132,1537.7,4035.3,778.17,1190.8,NA,NA
"2023-04-07 04:00:00",8769.7,72,0.1,2588.1,1589.8,4034.5,750.83,1191.8,NA,NA
"2023-04-07 05:00:00",8925.3,68,0.1,1496.5,1833.8,4037.2,728,1192.5,NA,NA
"2023-04-07 06:00:00",8881,62,0.1,638.02,1785.3,4035,693.66,1160,NA,NA
"2023-04-07 07:00:00",8838.3,60,0.1,469,1922.2,4034.3,690.5,1161.5,NA,NA
"2023-04-07 08:00:00",8703.6,56,0.1,715.01,1890.8,4036.2,668.16,1173.3,NA,NA
"2023-04-07 09:00:00",8531.6,51,0.1,1045,1691.5,4035.2,638,1155.3,NA,NA
"2023-04-07 10:00:00",8498.4,51,0.1,1234,1376.5,4034.8,610,1167.8,NA,NA
"2023-04-07 11:00:00",8493.5,51,0.1,1328,1359.5,4029.5,583.67,1130.2,NA,NA
"2023-04-07 12:00:00",8595,57,0.1,1269,1247.7,4034.7,588.83,1113.5,NA,NA
"2023-04-07 13:00:00",8704.3,57,0.1,1095,1235.7,4034.8,593.66,1120,NA,NA
"2023-04-07 14:00:00",8645.2,59,0.1,1224,1411.3,4027.7,609.33,1126,NA,NA
"2023-04-07 15:00:00",8658,61,0.1,1301,1522.5,4031.2,634.67,1119.3,NA,NA
"2023-04-07 16:00:00",8799.5,63,0.1,1291.5,1799.3,4033.5,670.17,1146,NA,NA
"2023-04-07 17:00:00",9113.5,67,0.1,1495,1796,4036.5,700.66,1152.5,NA,NA
"2023-04-07 18:00:00",8824,69,0.1,1436,1496.8,4028.3,706.51,1169.7,NA,NA
"2023-04-07 19:00:00",9126.3,71,0.1,1610,1489,4032.7,704.34,1086.3,NA,NA
"2023-04-07 20:00:00",8877,73,0.1,1529,1400.2,4028.3,720.34,1105,NA,NA
"2023-04-07 21:00:00",8639.5,73,0.1,1544,1222.2,4036.5,710.5,1075.3,NA,NA
"2023-04-07 22:00:00",8496.7,75,0.1,1359.1,1334.5,4025.2,716,1103.3,NA,NA
"2023-04-07 23:00:00",8494.1,75,0.1,1120.1,1324.5,4035.3,715,1109.5,NA,NA
"2023-04-08",8388.3,77,0.1,1030,1331.8,4025.9,697.33,1112.8,NA,NA
"2023-04-08 01:00:00",8555,85,0.1,754,1425,4034.3,710.5,1111.8,NA,NA
"2023-04-08 02:00:00",8688,91,0.1,643.01,1461.5,4036.7,713.17,1111.3,NA,NA
"2023-04-08 03:00:00",8732.8,91,0.1,577,1493.2,4033,719.83,1093.3,NA,NA
"2023-04-08 04:00:00",8682.6,69,0.1,569.49,1668.8,4034.5,713.34,1117,NA,NA
"2023-04-08 05:00:00",8657.8,63,0.1,675.01,1696.7,4033.7,695.66,1103.3,NA,NA
"2023-04-08 06:00:00",8635.5,61,0.1,507,1784.2,4032.8,675.83,1106,NA,NA
"2023-04-08 07:00:00",8563.5,59,0.1,285,1747,4321.5,679,1121,NA,NA
"2023-04-08 08:00:00",8497.8,51,0.1,328.03,1650,4375.3,642.51,1116,NA,NA
"2023-04-08 09:00:00",8359.4,49,0.1,284,1749.3,4384.8,624.83,1080.7,NA,NA
"2023-04-08 10:00:00",8258.9,47,0.1,281,1423.5,4383.2,603.66,1072,NA,NA
"2023-04-08 11:00:00",8273.5,47,0.1,273.01,1478.8,4381.7,591.5,1067,NA,NA
"2023-04-08 12:00:00",8292,49,0.1,327.01,1326.8,4386.2,594.84,1068.7,NA,NA
"2023-04-08 13:00:00",8463.2,50,0.1,259,1360.4,4379.5,599.83,1068.8,NA,NA
"2023-04-08 14:00:00",8556.8,50,0.1,209.99,1364.5,4380.5,621.17,1090.7,NA,NA
"2023-04-08 15:00:00",8559.2,57,0.1,184.99,1552.5,4380,664.83,1084.8,NA,NA
"2023-04-08 16:00:00",8606,59,0.1,234.49,1821,4379,671,1099.8,NA,NA
"2023-04-08 17:00:00",8693.2,63,0.1,355.01,1708.7,4379.7,697.83,1095.3,NA,NA
"2023-04-08 18:00:00",8711.2,67,0.1,422,1711.3,4384.3,702.17,1074.5,NA,NA
"2023-04-08 19:00:00",8928,69,0.1,493,1508.3,4381.7,704.83,1087.8,NA,NA
"2023-04-08 20:00:00",8711,71,0.1,546,1519.2,4380.8,704,1093.2,NA,NA
"2023-04-08 21:00:00",8521.5,73,0.1,613,1336,4373.8,691.17,1140.2,NA,NA
"2023-04-08 22:00:00",8225.9,73,0.1,601,1169.2,4380,683.83,1134.5,NA,NA
"2023-04-08 23:00:00",8127.5,75,0.1,693,1223.8,4379.8,677.83,1135.3,NA,NA
"2023-04-09",8235.9,79,0.1,758.01,1257.2,4377.2,684.67,1139.8,NA,NA
"2023-04-09 01:00:00",8330,83,0.1,836.99,1207,4382.7,698.83,1123.7,NA,NA
"2023-04-09 02:00:00",8271.2,87,0.1,992,1388.8,4377,690.66,1131.6,NA,NA
"2023-04-09 03:00:00",8252.2,87,0.1,1049,1445,4384.2,694.66,1131,NA,NA
"2023-04-09 04:00:00",8339.7,70,0.1,1034,1443,4368,687.17,1123,NA,NA
"2023-04-09 05:00:00",8428.8,64,0.1,698,1668.2,4376.7,693.66,1085.3,NA,NA
"2023-04-09 06:00:00",8418.7,60,0.1,288.04,1866.3,4375,661.83,1092.2,NA,NA
"2023-04-09 07:00:00",8338,51,0.1,104,1898.8,4382.7,628.83,1084.8,NA,NA
"2023-04-09 08:00:00",8306.3,47,0.1,163.5,1781.7,4373.5,628.17,1073.5,NA,NA
"2023-04-09 09:00:00",8129.7,49,0.1,277,1466.7,4373,621,1057.7,NA,NA
"2023-04-09 10:00:00",8037.2,45,0.1,356,1176,4380,589.83,1063,NA,NA
"2023-04-09 11:00:00",8004.1,47,0.1,379.49,1088.7,4379.5,562.17,1075.8,NA,NA
"2023-04-09 12:00:00",7969,47,0.1,398.92,1038.8,4373.3,558,1065.2,NA,NA
"2023-04-09 13:00:00",7972.4,47,0.1,418,1021.2,4372.5,556.5,1068,NA,NA
"2023-04-09 14:00:00",8019.2,49,0.1,438,1218.8,4375.1,572.17,1085.2,NA,NA
"2023-04-09 15:00:00",8141.2,51,0.1,444.49,1622.2,4377.2,599.83,1084,NA,NA
"2023-04-09 16:00:00",8280.5,57,0.1,615.99,1880.7,4374.8,637,1099,NA,NA
"2023-04-09 17:00:00",8512.5,61,0.1,1221.5,1832.3,4375.5,654.83,1119,NA,NA
"2023-04-09 18:00:00",8436.6,65,0.1,1808.9,1766.8,4373.5,676.83,1114.7,NA,NA
"2023-04-09 19:00:00",8707.3,69,0.1,2242,1640.9,4372,673.34,1108.8,NA,NA
"2023-04-09 20:00:00",8588.5,71,0.1,2297.5,1325.2,4381.8,688.33,1101.7,NA,NA
"2023-04-09 21:00:00",8426.7,74,0.1,2304,1161.7,4376.3,690.66,1117.7,NA,NA
"2023-04-09 22:00:00",8260,74,0.1,2085,1112.5,4373.3,674.16,1140.7,NA,NA
"2023-04-09 23:00:00",8171,76,0.1,1913,1219.3,4377.3,662.33,1116,NA,NA
"2023-04-10",8044,78,0.1,1731,1113,4373.5,675.17,1116,NA,NA
"2023-04-10 01:00:00",8127.2,84,0.1,1708,1111.8,4378.2,684.83,1097.3,NA,NA
"2023-04-10 02:00:00",8159,89,0.1,1404.5,1193.7,4371,694.17,1130.2,NA,NA
"2023-04-10 03:00:00",8343.4,87,0.1,1005.5,1324,4369.8,711.34,1128.8,NA,NA
"2023-04-10 04:00:00",8343.4,67,0.1,605.53,1569,4380.7,708.83,1117.5,NA,NA
"2023-04-10 05:00:00",8449.9,61,0.1,303,1701.7,4370.2,706.17,1102.7,NA,NA
"2023-04-10 06:00:00",8446,57,0.1,73.006,1599.2,4361.3,676.34,1094.7,NA,NA
"2023-04-10 07:00:00",8392,49,0.1,18,1154.8,4375.5,613.67,1075.8,NA,NA
"2023-04-10 08:00:00",8425.2,44.001,0.1,58.995,893.51,4373.5,576.83,1066.2,NA,NA
"2023-04-10 09:00:00",8283.2,43,0.1,188.96,750.86,4372.3,558.16,1096.3,NA,NA
"2023-04-10 10:00:00",8219.6,47,0.1,250,626.49,4369.2,523.66,1093.7,NA,NA
"2023-04-10 11:00:00",8272,47,0.1,258.97,638.01,4368.2,525.33,1081,NA,NA
"2023-04-10 12:00:00",8331.3,47,0.1,228.03,523,4380.3,509.17,1084.2,NA,NA
"2023-04-10 13:00:00",8327.1,47,0.1,204.01,770.15,4368.2,516.32,1101.7,NA,NA
"2023-04-10 14:00:00",8381.7,49,0.1,139,703.36,4370.3,515.66,1088.3,NA,NA
"2023-04-10 15:00:00",8444.7,51,0.1,87,746.17,4370.2,530.5,1075.2,NA,NA
"2023-04-10 16:00:00",8487.9,57,0.1,92.991,1049.5,4373.8,529.83,1079.7,NA,NA
"2023-04-10 17:00:00",8523.9,63,0.1,378.49,1093.2,4365.5,589.34,1095.7,NA,NA
"2023-04-10 18:00:00",8501.7,67,0.1,532,1298.7,4370.2,601.67,1090.2,NA,NA
"2023-04-10 19:00:00",8911,69,0.1,447,1040.5,4370.2,586.17,1117.2,NA,NA
"2023-04-10 20:00:00",8736.7,71.998,0.1,471,769.17,4368.8,584,1074.3,NA,NA
"2023-04-10 21:00:00",8498.9,73,0.1,409,770.32,4364.2,590.83,1107.2,NA,NA
"2023-04-10 22:00:00",8223,75,0.1,457.99,817.67,4374.7,566.5,1078.2,NA,NA
"2023-04-10 23:00:00",8186,75,0.1,558,696.49,4362.5,571.83,1072.7,NA,NA
"2023-04-11",8221.1,77,0.1,628,699.83,4360.2,580.34,1071.8,NA,NA
"2023-04-11 01:00:00",8422.1,81,0.1,692,745.15,4363.3,580,1059.3,NA,NA
"2023-04-11 02:00:00",8798,83,0.1,714.03,690.66,4365.5,614.66,1048.8,NA,NA
"2023-04-11 03:00:00",9466.9,77,0.1,639,1042.7,4364.8,677.17,1098.2,NA,NA
"2023-04-11 04:00:00",9714,69,0.1,564,1416.3,4365.3,685.34,1134,NA,NA
"2023-04-11 05:00:00",9705.4,63,0.1,390.51,1729.4,4367.5,684.67,1103.5,NA,NA
"2023-04-11 06:00:00",9669.1,61,0.1,197.01,1856.8,4369.8,664.34,1092.3,NA,NA
"2023-04-11 07:00:00",9601.6,57,0.1,80,1877.7,4367.2,641.66,1048.8,NA,NA
"2023-04-11 08:00:00",9554.3,54,0.1,81,1625.4,4364,614,1038.2,NA,NA
"2023-04-11 09:00:00",9495.5,49,0.1,115,1387.7,4367.5,561.5,1003.5,NA,NA
"2023-04-11 10:00:00",9321.9,59,0.1,213,1032.3,4365.7,539.18,1033.5,NA,NA
"2023-04-11 11:00:00",9142.8,59.007,0.1,246.51,855,4373.7,531.67,1021.2,NA,NA
"2023-04-11 12:00:00",9134.9,66,0.1,241,961.67,4368,514.33,1023.2,NA,NA
"2023-04-11 13:00:00",9079.5,49,0.1,269,930.33,4365,542.17,1046.8,NA,NA
"2023-04-11 14:00:00",9108.3,47,0.1,283,1429.2,4363.3,551.17,1065.7,NA,NA
"2023-04-11 15:00:00",9019,51,0.1,376.93,1589.8,4368.3,563.83,1071.7,NA,NA
"2023-04-11 16:00:00",9101.2,57,0.1,577.99,1546.5,4358.5,556,1074.8,NA,NA
"2023-04-11 17:00:00",9138.2,62,0.1,943.98,1353.7,4369.5,593,1099.8,NA,NA
"2023-04-11 18:00:00",8985.5,63,0.1,1378,1310.2,4361,596.67,1116.7,NA,NA
"2023-04-11 19:00:00",9137.7,67,0.1,1504,1322.3,4374.7,597.83,1109.7,NA,NA
"2023-04-11 20:00:00",8684.7,69,0.1,1467,903.21,4366,573.17,1084.5,NA,NA
"2023-04-11 21:00:00",8501.9,69,0.1,1239,715.34,4359.7,585.17,1098,NA,NA
"2023-04-11 22:00:00",8303.5,71,0.1,958.03,786.52,4372.2,589,1075.5,NA,NA
"2023-04-11 23:00:00",8310,71,0.1,747.01,796.66,4370.8,590.17,1105,NA,NA
"2023-04-12",8277.7,71,0.1,445.03,825.32,4359.5,593.83,1072.7,NA,NA
"2023-04-12 01:00:00",8363.2,71,0.1,346,944,4360.2,609.83,1085,NA,NA
"2023-04-12 02:00:00",8650,73,0.1,342,1149.3,4365.7,645.5,1097,NA,NA
"2023-04-12 03:00:00",9255,73,0.1,282,1330.3,4369.5,676.5,1098.2,NA,NA
"2023-04-12 04:00:00",9453,67,0.1,333,1503,4364.5,688,1090.3,NA,NA
"2023-04-12 05:00:00",9452.3,60,0.1,313,1991.8,4360.2,718,1065.2,NA,NA
"2023-04-12 06:00:00",9246,59,0.1,321,2014.3,4369.8,691.5,1059.7,NA,NA
"2023-04-12 07:00:00",9240.8,51,0.1,249,1861.2,4366.3,661.66,1047,NA,NA
"2023-04-12 08:00:00",9035.5,45,0.1,272.9,1532.5,4363.2,657.83,1047.7,NA,NA
"2023-04-12 09:00:00",8917.1,45,0.1,309,1518.2,3280.7,575.17,1076,NA,NA
"2023-04-12 10:00:00",8857,43,0.1,389.98,1240.5,3274.2,539.17,1091.7,NA,NA
"2023-04-12 11:00:00",8835.2,41,0.1,476.99,1125.8,3418.7,494.17,1077.7,NA,NA
"2023-04-12 12:00:00",8807.8,41,0.1,546.01,978.33,3915.5,503,1049.8,NA,NA
"2023-04-12 13:00:00",8826.8,43,0.1,747,1033.3,4197.2,522,1056.2,NA,NA
"2023-04-12 14:00:00",8844.6,47,0.1,1008.9,967.02,4199.2,508,1057.5,NA,NA
"2023-04-12 15:00:00",8920.7,47,0.1,1371,1132.3,4203.3,500,1067,NA,NA
"2023-04-12 16:00:00",9005.4,49,0.1,2063,1061,4202,483.34,1062.5,NA,NA
"2023-04-12 17:00:00",8945,57,0.1,2976,861.66,4191.7,484.17,1066.2,NA,NA
"2023-04-12 18:00:00",8874.6,61,0.1,3541.5,725.01,4201,480.17,1084.8,NA,NA
"2023-04-12 19:00:00",8928.1,63,0.1,3643,674.34,4198.7,464,1063.3,NA,NA
"2023-04-12 20:00:00",8660.8,63,0.1,3608,705.67,4193.8,459.17,1074.3,NA,NA
"2023-04-12 21:00:00",8262.7,65,0.1,4059,623.32,4198,431.67,1050.8,NA,NA
"2023-04-12 22:00:00",8154.2,67,0.1,4108,656.2,4197.7,444.83,1087.5,NA,NA
"2023-04-12 23:00:00",8083.1,65,0.1,4151.5,612.34,4192.8,442.83,1075.2,NA,NA
"2023-04-13",8138.7,67,0.1,4098,617.33,4192.7,455.5,1110.8,NA,NA
"2023-04-13 01:00:00",8257.8,69,0.1,4421,635.5,4315,472.17,1113.8,NA,NA
"2023-04-13 02:00:00",8524.9,69,0.1,4338.6,694.19,4359.7,492,1104.5,NA,NA
"2023-04-13 03:00:00",9258,69,0.1,4381.7,833.51,4361.5,505,1114.2,NA,NA
"2023-04-13 04:00:00",9590.5,69,0.1,4127,1073.8,4358.3,512.66,1080.8,NA,NA
"2023-04-13 05:00:00",9606.1,69,0.1,3479,1349.8,4358.5,509,1080.7,NA,NA
"2023-04-13 06:00:00",9553,65,0.1,3047.5,1307,4361.2,504.99,1102.7,NA,NA
"2023-04-13 07:00:00",9576,82,0.1,2840,1343.1,4361,489.51,1113.1,NA,NA
"2023-04-13 08:00:00",9590.6,62,0.1,2853,1265.1,4359,479.83,1127,NA,NA
"2023-04-13 09:00:00",9404.7,61.002,0.1,2977,1259.5,4360.3,472.5,1117.3,NA,NA
"2023-04-13 10:00:00",9334,60,0.1,3203.1,1135.3,4364.3,471.17,1133.3,NA,NA
"2023-04-13 11:00:00",9254.5,58,0.1,3374,1051.3,4358,482,1120.7,NA,NA
"2023-04-13 12:00:00",9206.2,58,0.1,3434.9,993.34,4360.3,473.83,1160.7,NA,NA
"2023-04-13 13:00:00",9283.8,58,0.1,3437,1037.7,4353.7,479,1184,NA,NA
"2023-04-13 14:00:00",9251.7,60,0.1,3398,967.5,4361.2,477.83,1157.5,NA,NA
"2023-04-13 15:00:00",9429.7,62,0.1,3611.1,1073,4358.5,483.49,1182,NA,NA
"2023-04-13 16:00:00",9545.4,64,0.1,3682.5,997.49,4363.7,489,1161.3,NA,NA
"2023-04-13 17:00:00",9547,68,0.1,3978,994.5,4362,512.66,1162,NA,NA
"2023-04-13 18:00:00",9401.2,68,0.1,4480.9,875.83,4356.3,496.83,1177.8,NA,NA
"2023-04-13 19:00:00",9489.9,70,0.1,4570,769.34,4364.8,502,1161.8,NA,NA
"2023-04-13 20:00:00",9066.1,72,0.1,4632,736.67,4357.3,510.66,1147.8,NA,NA
"2023-04-13 21:00:00",8894,72,0.1,4546,657.66,4360,499.17,1134.8,NA,NA
"2023-04-13 22:00:00",8701,74,0.1,4353.5,620.17,4357.8,498,1177.3,NA,NA
"2023-04-13 23:00:00",8610.5,74,0.1,4156.1,502.33,4355.2,495.83,1154.7,NA,NA
"2023-04-14",8550.9,76,0.1,4094,531.83,4357.8,503.17,1166.3,NA,NA
"2023-04-14 01:00:00",8784.7,82,0.1,4065,540.16,4357.5,510,1166,NA,NA
"2023-04-14 02:00:00",9044.8,86,0.1,4011,650.33,4350.8,516,1163.5,NA,NA
"2023-04-14 03:00:00",9575.2,77.001,0.1,3800.5,831.01,4356.2,531,1174.7,NA,NA
"2023-04-14 04:00:00",9824.1,72,0.1,3004.5,1089.2,4348.5,551,1169.8,NA,NA
"2023-04-14 05:00:00",9980.5,68,0.1,2033.5,1412.2,4358.3,566.83,1156.2,NA,NA
"2023-04-14 06:00:00",9840.9,66,0.1,1585,1703.3,4353.8,543.5,1172.3,NA,NA
"2023-04-14 07:00:00",9639.8,64,0.1,1648,1618.2,4355,516.67,1177.7,NA,NA
"2023-04-14 08:00:00",9723.6,62,0.1,1887.5,1456.2,4356.5,511,1173.3,NA,NA
"2023-04-14 09:00:00",9430.9,60,0.1,1959.1,1310,4356.5,484.83,1187.2,NA,NA
"2023-04-14 10:00:00",9247.4,60,0.1,2018.2,1507.5,4352.7,473.5,1177.8,NA,NA
"2023-04-14 11:00:00",9163.2,62,0.1,2036,1333.8,4355,467.67,1175.8,NA,NA
"2023-04-14 12:00:00",9051.8,64,0.1,2144.5,1226.2,4357.8,456.33,1194,NA,NA
"2023-04-14 13:00:00",9144.4,58,0.1,2252.5,1256,4352.8,463.83,1172.8,NA,NA
"2023-04-14 14:00:00",9147,60,0.1,2312.1,1231.8,4358,470.34,1175.2,NA,NA
"2023-04-14 15:00:00",9183.5,60,0.1,2193,1302.5,4354.7,486.17,1170.5,NA,NA
"2023-04-14 16:00:00",9269.3,62,0.1,2169,1214.2,4353.3,517.34,1206.2,NA,NA
"2023-04-14 17:00:00",9314.2,66,0.1,2846,1178,4350,523.33,1200.5,NA,NA
"2023-04-14 18:00:00",9091.9,69,0.1,3684,1026.7,4347.2,527.83,1205.7,NA,NA
"2023-04-14 19:00:00",9339.7,71,0.1,3991,863.17,4350.2,522.34,1201.2,NA,NA
"2023-04-14 20:00:00",9101,73,0.1,4060,815.51,4350.3,535,1219.5,NA,NA
"2023-04-14 21:00:00",8709.4,75,0.1,4003,743.5,4351.5,533,1224.2,NA,NA
"2023-04-14 22:00:00",8529.4,75,0.1,3661,721.68,4357.3,538.49,1220,NA,NA
"2023-04-14 23:00:00",8463.6,87,0.1,3367,721,4353.3,549.67,1222.5,NA,NA
"2023-04-15",8392.4,91,0.1,3198,746.83,4349.8,557.5,1230.5,NA,NA
"2023-04-15 01:00:00",8465.7,99,0.1,2770,838.17,4356,540.83,1244.8,NA,NA
"2023-04-15 02:00:00",8443.2,105,0.1,2386,960.84,4354.3,544.5,1230,NA,NA
"2023-04-15 03:00:00",8590.5,85.003,0.1,2208,1033.3,4350.7,512,1231.5,NA,NA
"2023-04-15 04:00:00",8638,69,0.1,1585,1059.2,4352.7,518.5,1239.8,NA,NA
"2023-04-15 05:00:00",8744.1,65,0.1,622.08,1157.8,4348.5,535.17,1192.2,NA,NA
"2023-04-15 06:00:00",8746.9,65,0.1,240,1373,4354.7,531.17,1222.5,NA,NA
"2023-04-15 07:00:00",8693.3,63,0.1,305,1503.2,4353.8,496,1200.2,NA,NA
"2023-04-15 08:00:00",8634,59,0.1,629,1131.8,4349.2,485.33,1182.7,NA,NA
"2023-04-15 09:00:00",8513.9,57,0.1,742.03,948.34,4352.5,458.17,1159.8,NA,NA
"2023-04-15 10:00:00",8382.1,59,0.1,576.01,1020.7,4348.2,429.83,1139.7,NA,NA
"2023-04-15 11:00:00",8381.7,62,0.1,399,1121.2,4356,422.49,1144,NA,NA
"2023-04-15 12:00:00",8355.9,62.008,0.1,276,1076,4354.3,421.66,1149.7,NA,NA
"2023-04-15 13:00:00",8542.5,57,0.1,251,1178.2,4348,450.84,1149.5,NA,NA
"2023-04-15 14:00:00",8731.7,63.991,0.1,226.99,1373.5,4350,471.33,1181.3,NA,NA
"2023-04-15 15:00:00",8970.6,70.999,0.1,252,1681.8,4349.7,470.67,1163.5,NA,NA
"2023-04-15 16:00:00",8860.2,75,0.1,389.98,1863,4348.7,527,1198.7,NA,NA
"2023-04-15 17:00:00",8733.4,65,0.1,662.48,1776.2,4350.7,577.5,1206,NA,NA
"2023-04-15 18:00:00",8752.4,69,0.1,958,1600.3,4348.2,585.17,1228.8,NA,NA
"2023-04-15 19:00:00",8936.3,73,0.1,1135,1419.3,4350.8,588,1220.2,NA,NA
"2023-04-15 20:00:00",8749.5,75,0.1,1182,1398.8,4346.3,601.66,1213.7,NA,NA
"2023-04-15 21:00:00",8464.3,77.998,0.1,1273,1104,4355.8,615.17,1235.7,NA,NA
"2023-04-15 22:00:00",8278,85,0.1,1346,1148.2,4351.8,616.83,1228.2,NA,NA
"2023-04-15 23:00:00",8177.3,95,0.1,1068,1243.5,4327.5,621.17,1216.3,NA,NA
"2023-04-16",8223.7,102,0.1,766,1196.3,4328.7,639.34,1232,NA,NA
"2023-04-16 01:00:00",8337,108,0.1,460,1228.2,4328.5,639,1224.8,NA,NA
"2023-04-16 02:00:00",8346.6,112,0.1,251,1330.3,4328.5,648.66,1219.8,NA,NA
"2023-04-16 03:00:00",8320.4,84.003,0.1,171,1337,4318.9,678.17,1236.5,NA,NA
"2023-04-16 04:00:00",8284.9,72,0.1,192,1257.8,4325,658,1204.2,NA,NA
"2023-04-16 05:00:00",8363.9,70,0.1,155.02,1428.3,4321.7,657.17,1172.5,NA,NA
"2023-04-16 06:00:00",8302.5,67,0.1,57,1458.7,4326.2,633.83,1194.5,NA,NA
"2023-04-16 07:00:00",8257.1,66,0.1,119,1638.2,4319.7,604.17,1165.8,NA,NA
"2023-04-16 08:00:00",8233,65.007,0.1,150,1529.5,4318.8,574.34,1133.7,NA,NA
"2023-04-16 09:00:00",8170,58,0.1,108,1415,4323.2,538.17,1140.2,NA,NA
"2023-04-16 10:00:00",8072.5,53.986,0.1,59,1353.8,4232.5,499.17,1133.5,NA,NA
"2023-04-16 11:00:00",7978,49,0.1,76,1409.5,4053,503.5,1140.7,NA,NA
"2023-04-16 12:00:00",7995,49,0.1,105,1367.2,3953.3,514.67,1159,NA,NA
"2023-04-16 13:00:00",7939.1,49,0.1,169,1436.8,3569.4,508.17,1140.3,NA,NA
"2023-04-16 14:00:00",8082.7,49,0.1,183,1647.1,3466.3,514.34,1153.5,NA,NA
"2023-04-16 15:00:00",8182.9,52.992,0.1,165,1793.7,3450.7,542.67,1136.3,NA,NA
"2023-04-16 16:00:00",8318.2,57,0.1,197.99,1758.3,3452.2,620.83,1162.8,NA,NA
"2023-04-16 17:00:00",8349.5,63,0.1,349,2042.7,3448.3,660.17,1172.5,NA,NA
"2023-04-16 18:00:00",8428.6,67,0.1,466,2003.2,3455.2,688.83,1183.2,NA,NA
"2023-04-16 19:00:00",8800.7,71,0.1,467.99,1890.5,3452.7,700.67,1182.2,NA,NA
"2023-04-16 20:00:00",8641,73,0.1,387,1690.3,3449.5,676.67,1170.5,NA,NA
"2023-04-16 21:00:00",8511,75,0.1,289.01,1546,3455.8,693.67,1171.3,NA,NA
"2023-04-16 22:00:00",8319.9,79,0.1,197,1286.8,3452.8,649.67,1178.8,NA,NA
"2023-04-16 23:00:00",8121,85,0.1,113,1146.7,3453,653.83,1189,NA,NA
"2023-04-17",8224.2,91,0.1,74,1125,3455.7,661.17,1201.7,NA,NA
"2023-04-17 01:00:00",8353,97,0.1,69,1358.5,3458,672,1190.3,NA,NA
